DATE,AWND,PRCP,TAVG,incident_count,daylight_hours,daylight_trend,daylight_corrected_total,detrended,temp_trend,temp_corrected_total,TAVG_daylight_trend,all_detrended,time
2015-03-30,65.55,1.1700000000000002,36.142857142857146,4.0,12.391536491751848,4.25892327487036,3.83082031487323,3.83082031487323,2.7373807243768082,5.352362865366782,2.7751970334375717,5.314546556306018,84
2015-04-06,87.24000000000001,0.42000000000000004,43.285714285714285,6.0,12.73099314658663,4.409671980419039,5.680071609324551,5.680071609324551,3.3053490255862794,6.784394564157311,3.3365335284312843,6.753210061312306,91
2015-04-13,87.68,0.47000000000000003,44.42857142857143,5.0,13.064498063774552,4.557777589321208,4.531966000422382,4.531966000422382,3.396223953779795,5.693519635963796,3.4315182812309133,5.658225308512677,98
2015-04-20,79.86,0.6799999999999999,52.285714285714285,0.0,13.38877060717369,4.701783209674092,-0.6120396199305027,-0.6120396199305027,4.020989085110214,0.06875450463337618,4.0480784928965505,0.041665096847038896,105
2015-04-27,84.1,0.64,49.285714285714285,2.0,13.700000972952914,4.839996952431604,1.2497466373119854,1.2497466373119854,3.7824423986022357,2.3073011911413546,3.8207220369359502,2.269021552807639,112
2015-05-04,68.45,0.07,50.714285714285715,4.0,13.99375751004583,4.970450773508621,3.1192928162349682,3.1192928162349682,3.89603605884413,4.19370753089946,3.9371725864707203,4.152571003272869,119
2015-05-11,71.81,0.02,63.142857142857146,5.0,14.264970841846251,5.090893422412815,3.998850167330774,3.998850167330774,4.884300902948611,4.20544268679498,4.907981714922977,4.181761874820612,126
2015-05-18,65.33,0.02,59.0,3.0,14.508024266728192,5.198830588051707,1.8909130016918825,1.8909130016918825,4.554879288247117,2.534864301496473,4.5905546468490375,2.499188942894552,133
2015-05-25,85.9,0.27,61.0,10.0,14.716975905937966,5.291623551997219,8.79812003774637,8.79812003774637,4.713910412585769,9.375833177157821,4.74983847781112,9.33990511193247,140
2015-06-01,95.75,1.29,67.42857142857143,5.0,14.885922221206833,5.366650622379434,3.7230929673641553,3.7230929673641553,5.225081883674294,3.8646617060692963,5.252512008339884,3.8372315814037057,147
2015-06-08,66.2,0.83,54.714285714285715,0.0,15.009482333068474,5.421522213951731,-1.331778624208142,-1.331778624208142,4.214098307521434,-0.12435471777784368,4.266812504010543,-0.17706891426695393,154
2015-06-15,74.05,0.4,70.0,7.0,15.083341979693103,5.454322413807483,5.635421175936107,5.635421175936107,5.429550472109703,5.660193117633887,5.455986210621816,5.633757379121773,161
2015-06-22,55.48,1.76,65.14285714285714,5.0,15.10475833029395,5.463833163073029,3.6259104266705604,3.6259104266705604,5.043332027287263,4.046411562456328,5.078949259590827,4.010794330152763,168
2015-06-29,70.24,1.64,67.28571428571429,6.0,15.072912164332422,5.449690655548097,4.640052934195492,4.640052934195492,5.213722517650105,4.876021072093486,5.244874261614451,4.844869328129138,175
2015-07-06,55.46,0.54,70.42857142857143,15.0,14.989017725952124,5.412434122767149,13.67730946697644,13.67730946697644,5.463628570182272,13.626115019561318,5.487542195680763,13.602201394062826,182
2015-07-13,61.29,1.29,74.14285714285714,8.0,14.856160663482553,5.353433864840151,6.736309724903438,6.736309724903438,5.758972086811196,6.330771502932394,5.773707246094481,6.316036343649109,189
2015-07-20,65.31,0.17,72.57142857142857,9.0,14.678907444203029,5.274717796145814,7.815025793597775,7.815025793597775,5.634019060545113,7.455724529198477,5.648313466718141,7.441430123025448,196
2015-07-27,59.27,0.06999999999999999,72.71428571428571,8.0,14.46278387203219,5.178739861174506,6.911003728569083,6.911003728569083,5.6453784265693026,6.444365163174288,5.655411629364156,6.434331960379433,203
2015-08-03,75.6,0.02,79.0,9.0,14.213736037269282,5.068140648652122,8.021602941091468,8.021602941091468,6.145190531633638,6.944553058109952,6.139242499956652,6.950501089786937,210
2015-08-10,62.18,0.49,71.14285714285714,3.0,13.937666247175057,4.945541303772418,2.144202285971171,2.144202285971171,5.5204254003032185,1.5693181894403718,5.523575051709778,1.5661685380338115,217
2015-08-17,57.94,0.9099999999999999,74.57142857142857,13.0,13.640096802208431,4.813394215180531,12.27634937456306,12.27634937456306,5.793050184883765,11.296693404859825,5.784487486650843,11.305256103092747,224
2015-08-24,54.35,0.79,73.0,6.0,13.3259751860513,4.673896502155596,5.415847087587993,5.415847087587993,5.668097158617681,4.421646431125909,5.6565587670576205,4.433184822685969,231
2015-08-31,61.519999999999996,0.0,74.28571428571429,6.0,12.999606817355827,4.5289601504531305,5.560783439290459,5.560783439290459,5.770331452835387,4.319412136908204,5.750422991986077,4.339320597757513,238
2015-09-07,63.54,0.01,72.85714285714286,3.0,12.6646883143178,4.380226784710581,2.709516805033008,2.709516805033008,5.656737792593493,1.4330057971500976,5.63321008148807,1.4565335082555197,245
2015-09-14,72.25,1.42,70.71428571428571,2.0,12.324411987455097,4.2291140724605345,1.860629517283055,1.860629517283055,5.48634730223065,0.6033962875129406,5.460392997039379,0.6293505927042107,252
2015-09-21,64.65,0.0,70.85714285714286,2.0,11.981616119087448,4.076882461479127,2.012861128264462,2.012861128264462,5.497706668254841,0.5920369214887495,5.465145061496771,0.6245985282468185,259
2015-09-28,55.47,0.0,61.285714285714285,6.0,11.638961352886128,3.9247135123092383,6.165030077434351,6.165030077434351,4.736629144634148,5.353114445109442,4.71503253258735,5.374711057156239,266
2015-10-05,109.38,2.59,59.142857142857146,4.0,11.299118479092344,3.773793291466048,4.315950298277541,4.315950298277541,4.566238654271307,3.5235049354722836,4.542223476124971,3.547520113618618,273
2015-10-12,67.55,0.34,58.285714285714285,0.0,10.96495559826036,3.6253954886527344,0.464348101090855,0.464348101090855,4.49808245812617,-0.4083388683825797,4.469428513845878,-0.37968492410228816,280
2015-10-19,74.73,0.12,51.857142857142854,3.0,10.639712489174599,3.4809588515004304,3.608784738243159,3.608784738243159,3.9869109870376453,3.102832602705945,3.9638602096699094,3.12588338007368,287
2015-10-26,68.22,0.1,53.0,2.0,10.327147025989879,3.3421522076971053,2.747591382046484,2.747591382046484,4.077785915231161,2.0119576745124297,4.046879089941575,2.0428644998020147,294
2015-11-02,77.62,1.0899999999999999,53.285714285714285,3.0,10.03163335249462,3.2109180630224996,3.87882552672109,3.87882552672109,4.10050464727954,2.98923894246405,4.063607856484836,3.0261357332587533,301
2015-11-09,74.28,0.0,58.0,2.0,9.758185806508601,3.0894832258916196,3.00026036385197,3.00026036385197,4.475363726077791,1.6143798636657989,4.424875948236569,1.66486764150702,308
2015-11-16,85.47,0.6600000000000001,48.42857142857143,3.0,9.512379173467089,2.9803233929099324,4.109420196833657,4.109420196833657,3.7142862024570995,3.375457387286491,3.676557144053073,3.4131864456905165,315
2015-11-23,62.86,1.2,44.285714285714285,3.0,9.300139027001254,2.8860700415924896,4.2036735481511,4.2036735481511,3.384864587755606,3.7048790019879845,3.350697581620846,3.7390460081227435,322
2015-11-30,65.99,0.21,42.42857142857143,8.0,9.127390540690037,2.8093544717958547,9.280389117947735,9.280389117947735,3.237192829441143,8.852550760302446,3.2031852577565663,8.886558331987024,329
2015-12-07,56.81,0.46,43.57142857142857,3.0,8.999583100420892,2.752596691662067,4.337146898081523,4.337146898081523,3.3280677576346585,3.761675832108932,3.2896260422323076,3.800117547511282,336
2015-12-14,48.99,0.42,47.142857142857146,4.0,8.92114810979289,2.7177646353789195,5.371978954364669,5.371978954364669,3.6120519082393945,4.477691681504195,3.565698055758285,4.524045533985305,343
2015-12-21,83.2,0.78,44.0,8.0,8.894986040766932,2.7061463684103195,9.38359722133327,9.38359722133327,3.362145855707227,8.727597734036364,3.3209917646050306,8.768751825138558,350
2015-12-28,56.36,1.49,49.42857142857143,8.0,8.922096332745532,2.718185730033116,9.371557859710475,9.371557859710475,3.7938017646264255,8.295941825117165,3.743331431146059,8.34641215859753,357
2016-01-04,83.2,1.1300000000000001,33.857142857142854,5.0,9.00521194940504,2.755096397253352,6.334647192490237,6.334647192490237,2.555630867989777,6.5341127217538135,2.5348630874499016,6.554880502293688,364
2016-01-11,77.86,1.39,34.142857142857146,3.0,9.135550721199825,2.8129783119279415,4.276765277815648,4.276765277815648,2.5783496000381563,4.511393989705434,2.5594790691184306,4.530264520625159,371
2016-01-18,81.89,1.51,30.571428571428573,4.0,9.310559515572242,2.890697657934334,5.1990459318092554,5.1990459318092554,2.2943654494334202,5.79537814031017,2.2851956994619953,5.804547890281594,378
2016-01-25,104.69,0.37,25.714285714285715,2.0,9.524749950087097,2.985817109222566,3.1039264805210234,3.1039264805210234,1.9081470046109796,4.181596585132611,1.9117291181382194,4.17801447160537,385
2016-02-01,81.21,0.0,39.714285714285715,2.0,9.7721857120979,3.095700419207266,2.9940431705363233,2.9940431705363233,3.021364874981544,3.0683787147620465,3.004208733784917,3.0855348559586724,392
2016-02-08,87.0,1.83,38.42857142857143,4.0,10.04695236629741,3.217721056771958,4.872022532971632,4.872022532971632,2.9191305807638392,5.1706130089797515,2.9093887932616265,5.1803547964819625,399
2016-02-15,81.19,0.27,17.857142857142858,2.0,10.343501081333573,3.3494148512140907,2.7403287385294988,2.7403287385294988,1.2833818732805609,4.806361716463029,1.3163388532814182,4.7734047364621714,406
2016-02-22,80.77,0.67,39.42857142857143,2.0,10.656850844408215,3.488569793368571,2.6011737963750186,2.6011737963750186,2.9986461429331652,3.091097446810425,2.9983916441579983,3.091351945585591,413
2016-02-29,107.82,1.4,40.714285714285715,0.0,10.98266191899335,3.633258657315099,0.45648493242849053,0.45648493242849053,3.10088043715087,0.9888631525927205,3.1043348875970267,0.9854087021465627,420
2016-03-07,81.42,0.38,34.42857142857143,1.0,11.317207207472473,3.781826282864179,1.3079173068794105,1.3079173068794105,2.601068332086535,2.4886752576570554,2.6220875157435444,2.467656074000045,427
2016-03-14,76.05,0.7,49.857142857142854,0.0,11.657270880476055,3.9328445580379867,0.1568990317056027,0.1568990317056027,3.8278798626989934,0.26186372704459693,3.827292576703006,0.26245101304058327,434
2016-03-21,81.87,1.5099999999999998,40.57142857142857,4.0,12.0,4.085046526643433,4.004697063100156,4.004697063100156,3.0895210711266805,5.00022251861691,3.1120760226057875,4.977667567137802,441
2016-03-28,78.52,0.57,40.714285714285715,6.0,12.342729119523945,4.2372484952488785,5.852495094494711,5.852495094494711,3.10088043715087,6.988863152592721,3.1295246985610063,6.960218891182583,448
2016-04-04,109.39,1.27,46.57142857142857,0.0,12.682792792527527,4.388266770422686,-0.2985231806790969,-0.2985231806790969,3.5666144441426364,0.5231291456009539,3.5909635411339034,0.49878004860968606,455
2016-04-11,92.62,1.04,40.857142857142854,2.0,13.01733808100665,4.536834395971766,1.5529091937718231,1.5529091937718231,3.112239803175059,2.977503786568531,3.153120122616932,2.9366234671266573,462
2016-04-18,77.62,0.22,47.42857142857143,0.0,13.343149155591785,4.681523259918294,-0.5917796701747049,-0.5917796701747049,3.6347706402877735,0.4549729494558168,3.669799934418691,0.4199436553248983,469
2016-04-25,60.62,0.11,53.142857142857146,7.0,13.656498918666427,4.8206782020727745,6.269065387670815,6.269065387670815,4.089145281255351,7.0005983084882395,4.119643020207081,6.970100569536508,476
2016-05-02,72.24000000000001,0.76,47.142857142857146,3.0,13.95304763370259,4.952371996514907,2.137371593228682,2.137371593228682,3.6120519082393945,3.477691681504196,3.6588938903079127,3.4308496994356767,483
2016-05-09,80.53,0.84,48.57142857142857,4.0,14.2278142879021,5.074392634079599,3.0153509556639904,3.0153509556639904,3.7256455684812884,4.364098021262302,3.77499272813305,4.3147508616105394,490
2016-05-16,85.0,0.11,59.0,5.0,14.475250049912903,5.184275944064299,3.9054676456792903,3.9054676456792903,4.554879288247117,4.534864301496473,4.589947635426552,4.499795954317038,497
2016-05-23,58.39,0.0,58.714285714285715,4.0,14.689440484427758,5.279395395352531,2.810348194391058,2.810348194391058,4.532160556198739,3.5575830335448515,4.571712680794867,3.518030908948722,504
2016-05-30,56.82,1.39,64.57142857142857,7.0,14.864449278800175,5.357114741358924,5.732628848384666,5.732628848384666,4.9978945631905045,6.091849026553086,5.030094541190869,6.05964904855272,511
2016-06-06,63.980000000000004,0.91,66.28571428571429,7.0,14.99478805059496,5.414996656033513,5.674746933710076,5.674746933710076,5.134206955480779,5.9555366342628115,5.165720406200677,5.9240231835429125,518
2016-06-13,94.61,0.16999999999999998,65.0,4.0,15.07595710778364,5.4510428791006555,2.638700710642934,2.638700710642934,5.031972661263073,3.057770928480517,5.067314843680266,3.0224287460633237,525
2016-06-20,71.8,0.12,69.0,10.0,15.104962832174774,5.463923979951641,8.625819609791948,8.625819609791948,5.350034909940377,8.739708679803213,5.378679732192567,8.711063857551022,532
2016-06-27,71.13,0.02,70.14285714285714,5.0,15.080698164623966,5.453148326648766,3.636595263094823,3.636595263094823,5.4409098381338925,3.648833751609698,5.467038232844718,3.622705356898871,539
2016-07-04,75.83,0.31,74.14285714285714,3.0,15.004090577105783,5.419127798581069,1.6706157911625201,1.6706157911625201,5.758972086811196,1.3307715029323939,5.7764470567145985,1.313296533028991,546
2016-07-11,55.46,0.45,67.14285714285714,11.0,14.877977838985535,5.363122615727665,9.726620974015924,9.726620974015924,5.202363151625915,9.887380438117676,5.230162893731456,9.859580696012134,553
2016-07-18,71.37,0.01,78.28571428571429,0.0,14.706744993810743,5.287080124323038,-1.1973365345794482,-1.1973365345794482,6.088393701512691,-1.9986501117691011,6.092868579469367,-2.0031249897257775,560
2016-07-25,75.16,0.0,78.71428571428571,6.0,14.495814552445974,5.193408397627838,4.896335192115751,4.896335192115751,6.1224717995852584,3.967271790158332,6.122264900783515,3.9674786889600746,567
2016-08-01,65.1,0.21,77.28571428571429,9.0,14.251103497874405,5.084735098151441,8.005008491592148,8.005008491592148,6.008878139343365,7.080865450400226,6.006722722859257,7.083020866884333,574
2016-08-08,69.57,0.06,74.57142857142857,0.0,13.978544268621436,4.963694752027637,-0.8739511622840475,-0.8739511622840475,5.793050184883765,-1.703306595140175,5.790755873754698,-1.7010122840111084,581
2016-08-15,76.28,0.76,79.28571428571429,4.0,13.683728621715463,4.832770592746674,3.2569729969969154,3.2569729969969154,6.167909263682017,1.921834326061573,6.1516282068096375,1.938115382933952,588
2016-08-22,75.62,0.9,75.42857142857143,12.0,13.371692989323314,4.694199240563067,11.395544349180522,11.395544349180522,5.861206381028902,10.228537208714688,5.846122308385409,10.24362128135818,595
2016-08-29,75.61,0.0,75.71428571428571,6.0,13.046834496407307,4.5499334069254305,5.539810182818159,5.539810182818159,5.8839251130772805,4.20581847666631,5.862307579391322,4.2274360103522675,602
2016-09-05,76.95,0.09000000000000001,69.0,5.0,12.712931695394627,4.401651102499145,4.688092487244444,4.688092487244444,5.350034909940377,3.739708679803213,5.334376912352535,3.755366677391055,609
2016-09-12,70.91,0.21000000000000002,71.42857142857143,5.0,12.373240567815605,4.250798270364119,4.83894531937947,4.83894531937947,5.543144132351598,3.5465994573919923,5.516802293074598,3.5729412966689917,616
2016-09-19,77.17,0.39,68.42857142857143,6.0,12.03063960275298,4.098653213646772,5.9910903760968175,5.9910903760968175,5.30459744584362,4.78514614389997,5.2773362239861985,4.812407365757391,623
2016-09-26,62.65,0.34,65.71428571428571,6.0,11.687803452962294,3.946403714159442,6.1433398755841475,6.1433398755841475,5.08876949138402,5.0009740983595705,5.0600677757086086,5.029675814034981,630
2016-10-03,89.48,1.0899999999999999,58.42857142857143,3.0,11.347389861110942,3.7952300441433264,3.294513545600263,3.294513545600263,4.509441824150359,2.580301765593231,4.487612568945822,2.602131020797767,637
2016-10-10,63.760000000000005,1.85,57.0,5.0,11.012227622035663,3.646388438095018,5.443355151648571,5.443355151648571,4.3958481639084654,4.693895425835125,4.370395144211533,4.719348445532057,644
2016-10-17,61.96,0.0,55.857142857142854,5.0,10.685493608886993,3.501289707993939,5.5884538817496505,5.5884538817496505,4.304973235714949,4.784770354028641,4.275535795357192,4.814207794386397,651
2016-10-24,88.81,1.48,60.0,6.0,10.37086428970918,3.361566530032375,6.728177059711214,6.728177059711214,4.634394850416443,5.455348739327147,4.591637205959069,5.4981063837845205,658
2016-10-31,86.34,1.3900000000000001,46.857142857142854,4.0,10.072622260783437,3.2291207548194834,4.860622834924106,4.860622834924106,3.5893331761910154,4.500410413552575,3.564822537210661,4.524921052532928,665
2016-11-07,59.5,0.16999999999999998,48.57142857142857,8.0,9.795692548512866,3.1061395286211777,8.983604061122412,8.983604061122412,3.7256455684812884,8.3640980212623,3.692905380727713,8.396838209015876,672
2016-11-14,75.16,0.01,48.285714285714285,8.0,9.545579456271474,2.99506724778898,9.09467634195461,9.09467634195461,3.7029268364329098,8.38681675331068,3.666071058311601,8.423672531431988,679
2016-11-21,86.12,1.1,47.285714285714285,2.0,9.328176666963866,2.898521227541578,3.1912223622020113,3.1912223622020113,3.623411274263584,2.4663323154800065,3.5843376218980376,2.505405967845552,686
2016-11-28,68.22,0.08,39.142857142857146,1.0,9.149436041378262,2.8191446192111114,2.270598970532478,2.270598970532478,2.9759274108847866,2.1138161788588037,2.9482708308926866,2.141472758850903,693
2016-12-05,83.23,1.79,42.57142857142857,8.0,9.014907458673045,2.7594020588185915,9.330341530924997,9.330341530924997,3.2485521954653325,8.841191394278258,3.2122029464040693,8.87754064333952,700
2016-12-12,72.71,0.52,34.285714285714285,7.0,8.929201056491292,2.7213408542373405,8.36840273550625,8.36840273550625,2.5897089660623456,8.500034623681245,2.566758254350137,8.522985335393452,707
2016-12-19,93.72,0.64,30.428571428571427,3.0,8.895463201941707,2.706358270072611,4.383385319670978,4.383385319670978,2.2830060834092305,4.806737506334359,2.2664067103672294,4.82333687937636,714
2016-12-26,72.26,0.41000000000000003,34.714285714285715,2.0,8.914979333865507,2.7150251545862227,3.3747184351573667,3.3747184351573667,2.623787064134914,3.4659565256086764,2.599797818761443,3.4899457709821466,721
2017-01-02,92.38000000000001,1.2999999999999998,38.142857142857146,4.0,8.976840332210228,2.742496895945822,5.347246693797768,5.347246693797768,2.89641184871546,5.19333174102813,2.867367266619355,5.222376323124235,728
2017-01-09,92.38,1.55,28.714285714285715,2.0,9.093532870403624,2.7943186788724406,3.295424910871149,3.295424910871149,2.1466936911189576,3.9430498986246327,2.1368632996110173,3.952880290132572,735
2017-01-16,83.67,0.38,36.42857142857143,3.0,9.25630596381586,2.866604294077103,4.223139295666487,4.223139295666487,2.7600994564251873,4.3296441333184035,2.739331390876134,4.350412198867455,742
2017-01-23,82.1,1.03,39.285714285714285,6.0,9.459897506918905,2.9570169024213984,7.132726687322191,7.132726687322191,2.9872867769089755,7.102456812834615,2.965121877477993,7.124621712265597,749
2017-01-30,107.59,1.1600000000000001,38.0,4.0,9.698446722119309,3.062953801548084,5.026789788195505,5.026789788195505,2.885052482691271,5.204691107052319,2.8696311535980925,5.220112436145497,756
2017-02-06,83.21,0.11,31.142857142857142,2.0,9.965991737540723,3.1817673943185945,2.907976195424995,2.907976195424995,2.339802913530178,3.7499406762134124,2.3417389160383273,3.748004673705262,763
2017-02-13,103.12,2.78,28.142857142857142,1.0,10.256852495480263,3.3109352339523,1.7788083557912895,1.7788083557912895,2.1012562270222,2.9884873627213904,2.1140051944759297,2.9757383952676597,770
2017-02-20,82.32,0.29000000000000004,35.857142857142854,1.0,10.565873055316986,3.4481676278966384,1.641575961846951,1.641575961846951,2.714661992328429,2.375081597415161,2.7191819357487494,2.37056165399484,777
2017-02-27,86.57,0.1,46.42857142857143,5.0,10.888529476763795,3.591455547509672,5.498288042233917,5.498288042233917,3.5552550781184475,5.534488511625143,3.546630993560601,5.543112596182988,784
2017-03-06,103.79,0.02,34.42857142857143,1.0,11.220927313749398,3.7390695151225595,1.35067407462103,1.35067407462103,2.601068332086535,2.4886752576570554,2.6203043153828784,2.469439274360711,791
2017-03-13,96.64,0.29000000000000004,32.142857142857146,2.0,11.559718170016282,3.8895225473626223,2.200221042380967,2.200221042380967,2.4193184756995043,3.670425114044086,2.4489632490657725,3.640780340677817,798
2017-03-20,108.05,1.6300000000000001,31.714285714285715,1.0,11.901962456910729,4.041509207503015,1.0482343822405742,1.0482343822405742,2.385240377626936,2.7045032121166543,2.4219989920970875,2.667744597646502,805
2017-03-27,80.52,0.59,37.142857142857146,1.0,12.244960002411208,4.193830380925694,0.8959132088178956,0.8959132088178956,2.816896286546134,2.272847303197456,2.850189207933799,2.2395543818097905,812
2017-04-03,81.21,3.21,39.714285714285715,5.0,12.58606470692247,4.345310965940781,4.744432623802808,4.744432623802808,3.021364874981544,6.068378714762046,3.0563245997711648,6.033418989972425,819
2017-04-10,93.96,2.04,46.0,3.0,12.92249587336705,4.494716087700545,2.5950275020430444,2.5950275020430444,3.5211769800458788,3.5685666096977116,3.5509991296755254,3.538744460068064,826
2017-04-17,87.46000000000001,0.02,59.42857142857143,8.0,13.251158002757148,4.640671071533589,7.44907251821,7.44907251821,4.588957386319685,7.500786203423905,4.60057918591476,7.48916440382883,833
2017-04-24,79.65,0.64,47.285714285714285,8.0,13.568482908531637,4.781591327779982,7.308152261963607,7.308152261963607,3.623411274263584,8.466332315480006,3.6628723535736523,8.426871236169937,840
2017-05-01,74.27,1.47,55.714285714285715,6.0,13.870312531699682,4.915630311375617,5.174113278367972,5.174113278367972,4.29361386969076,5.79612972005283,4.323420853145534,5.766322736598055,847
2017-05-08,85.9,0.9299999999999999,52.714285714285715,4.0,14.151846607935793,5.040656281424999,3.0490873083185903,3.0490873083185903,4.055067183182782,4.034676406560808,4.095514392067811,3.9942291976757787,854
2017-05-15,79.19999999999999,1.05,49.285714285714285,5.0,14.407683947454238,5.154270633107674,3.9354729566359152,3.9354729566359152,3.7824423986022357,5.307301191141354,3.8338290366071135,5.255914553136476,861
2017-05-22,83.2,0.18,67.42857142857143,4.0,14.631985696522975,5.25388040019524,2.8358631895483493,2.8358631895483493,5.225081883674294,2.8646617060692963,5.247808848781928,2.841934740961661,868
2017-05-29,65.32,1.23,55.57142857142857,4.0,14.818778702691333,5.33683297597883,2.752910613764759,2.752910613764759,4.282254503666571,3.8074890860770196,4.32988641118771,3.7598571785558796,875
2017-06-05,74.71000000000001,1.0,60.142857142857146,4.0,14.962393056126878,5.400610420227658,2.689133169515931,2.689133169515931,4.645754216440633,3.4439893733029576,4.687777919989555,3.401965669754034,882
2017-06-12,79.2,0.8400000000000001,66.28571428571429,11.0,15.057990680982279,5.44306420039436,9.646679389349229,9.646679389349229,5.134206955480779,9.955536634262812,5.166890982412839,9.92285260733075,889
2017-06-19,76.94,2.71,70.28571428571429,7.0,15.102100730273765,5.462652954179778,5.627090635563811,5.627090635563811,5.452269204158083,5.637474385585508,5.4785356181970615,5.611207971546528,896
2017-06-26,81.87,0.21000000000000002,75.14285714285714,5.0,15.09305051626598,5.458633860645506,3.6311097290980836,3.6311097290980836,5.838487648980522,3.251255940763068,5.855801602501562,3.2339419872420274,903
2017-07-03,84.78,0.26,73.57142857142857,15.0,15.031186987309127,5.43116099547084,13.65858259427275,13.65858259427275,5.713534622714439,13.37620896702915,5.732544956117833,13.357198633625757,910
2017-07-10,66.22,0.7,72.42857142857143,11.0,14.918830055234292,5.381264604198305,9.708478985545284,9.708478985545284,5.622659694520924,9.467083895222666,5.641656086181853,9.448087503561737,917
2017-07-17,58.38,1.6400000000000001,70.42857142857143,9.0,14.759970396032864,5.310716899071784,7.779026690671805,7.779026690671805,5.463628570182272,7.626115019561318,5.483300009015118,7.606443580728471,924
2017-07-24,67.57000000000001,1.5299999999999998,75.57142857142857,3.0,14.559790142510582,5.221819204284866,1.867924385458723,1.867924385458723,5.872565747053091,1.2171778426904991,5.879228049634652,1.2105155401089371,931
2017-07-31,69.13,0.05,67.14285714285714,5.0,14.324118149582974,5.117160045709213,3.972583544034377,3.972583544034377,5.202363151625915,3.8873804381176758,5.219904855840993,3.869838733902596,938
2017-08-07,69.8,1.1199999999999999,73.0,3.0,14.05892482113233,4.999390809446816,2.090352780296773,2.090352780296773,5.668097158617681,1.4216464311259092,5.670133730667217,1.4196098590763722,945
2017-08-14,59.739999999999995,0.1,71.57142857142857,7.0,13.769927334905905,4.871050426853168,6.218693162890421,6.218693162890421,5.554503498375787,5.535240091367803,5.55377132353574,5.53597226620785,952
2017-08-21,64.65,0.25,73.57142857142857,9.0,13.462334661003787,4.734452140248448,8.355291449495141,8.355291449495141,5.713534622714439,7.376208967029151,5.703488234865667,7.386255354877923,959
2017-08-28,62.64,0.04,70.57142857142857,0.0,13.140728490070419,4.591630624528659,-0.5018870347850699,-0.5018870347850699,5.474987936206461,-1.385244346462871,5.4644110104572485,-1.374667420713659,966
2017-09-04,80.07,0.35000000000000003,63.42857142857143,1.0,12.80905707000456,4.444339250121062,0.6454043396225275,0.6454043396225275,4.90701963499699,0.1827239547466002,4.903218705833,0.18652488391058952,973
2017-09-11,73.15,0.83,66.42857142857143,7.0,12.4707125954974,4.294084450767291,6.795659138976299,6.795659138976299,5.145566321504968,5.944177268238622,5.130072981259398,5.959670608484191,980
2017-09-18,50.54,0.5700000000000001,69.28571428571429,8.0,12.12866461518448,4.1421849680695395,7.94755862167405,7.94755862167405,5.372753641988757,6.716989947754834,5.345757675703369,6.743985914040221,987
2017-09-25,95.75,0.5,66.28571428571429,5.0,11.785627281614351,3.9898461252333703,5.099897464510219,5.099897464510219,5.134206955480779,3.9555366342628115,5.106283524631807,3.9834600651117826,994
